-0.4,-0.83,-0.61,1.26,-0.28,0.76,0.05,0.06,-0.62,-1.59,-2.04
-0.4,-0.83,-0.61,1.26,-0.28,-0.39,-0.27,-1.51,-0.25,0.31,-2.83
-0.64,-1.59,-0.39,0.69,1.04,-0.57,0.39,-0.96,-0.61,-0.69,-2.4
-0.64,-1.59,-0.39,0.69,1.04,1.87,1.04,1.28,-0.61,-0.16,-2.1
-0.64,-1.59,-0.39,0.69,1.04,-0.05,-1.5,-0.67,0.49,0.21,-2.7
-0.64,-1.59,-0.39,0.69,1.04,1.38,1.69,1.91,1.07,-0.05,-2.2
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-1.71
0.59,0.79,1.44,-1.9,-0.93,-0.04,-0.3,-0.82,-1.02,-0.04,-2.64
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.87
-0.7,-0.63,-1.47,1.02,1.06,-0.57,0.39,-0.96,-0.61,-0.69,-1.63
1.75,0.11,0.65,0.21,-0.41,1.87,1.04,1.28,-0.61,-0.16,-1.35
-0.04,-0.3,-0.82,-1.02,-0.04,-0.02,0.3,0.97,-1.55,-1.16,0.24
-0.4,-0.83,-0.61,1.26,-0.28,-0.64,-1.19,-0.65,0.68,-0.13,-4.43
-0.4,-0.83,-0.61,1.26,-0.28,-0.05,-1.5,-0.67,0.49,0.21,-1.47
-0.7,-0.63,-1.47,1.02,1.06,-0.57,0.39,-0.96,-0.61,-0.69,-1.94
-0.39,-0.27,-1.51,-0.25,0.31,-0.57,0.39,-0.96,-0.61,-0.69,0.08
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-4.01
0.59,0.79,1.44,-1.9,-0.93,0.65,0.84,1.25,-0.99,-1.9,-0.16
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-1.41
0.65,0.84,1.25,-0.99,-1.9,-0.04,-0.3,-0.82,-1.02,-0.04,-2.82
0.65,0.84,1.25,-0.99,-1.9,-0.02,0.3,0.97,-1.55,-1.16,-0.3
-0.39,-0.27,-1.51,-0.25,0.31,-0.57,0.39,-0.96,-0.61,-0.69,-1.84
-0.39,-0.27,-1.51,-0.25,0.31,-0.57,0.39,-0.96,-0.61,-0.69,-2.89
-1.62,-0.52,-0.67,1.02,1.47,-0.7,-0.63,-1.47,1.02,1.06,-4.03
1.38,1.69,1.91,1.07,-0.05,1.87,1.04,1.28,-0.61,-0.16,-1.04
1.38,1.69,1.91,1.07,-0.05,0.65,0.84,1.25,-0.99,-1.9,-1.12
1.38,1.69,1.91,1.07,-0.05,1.75,0.11,0.65,0.21,-0.41,-1.24
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-3.31
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.97
-0.04,-0.3,-0.82,-1.02,-0.04,-0.02,0.3,0.97,-1.55,-1.16,-2.87
0.73,-0.67,-0.42,1.13,0.99,-0.57,0.39,-0.96,-0.61,-0.69,-0.24
1.75,0.11,0.65,0.21,-0.41,1.87,1.04,1.28,-0.61,-0.16,-0.06
-0.05,-1.5,-0.67,0.49,0.21,-0.57,0.39,-0.96,-0.61,-0.69,-0.13
-0.04,-0.3,-0.82,-1.02,-0.04,-0.02,0.3,0.97,-1.55,-1.16,-2.21
-0.64,-1.19,-0.65,0.68,-0.13,-0.4,-0.83,-0.61,1.26,-0.28,0.84
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-1.74
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.8
-0.4,-0.83,-0.61,1.26,-0.28,-0.57,0.39,-0.96,-0.61,-0.69,-0.1
-0.4,-0.83,-0.61,1.26,-0.28,1.38,1.69,1.91,1.07,-0.05,0.6
-0.64,-1.19,-0.65,0.68,-0.13,-0.57,0.39,-0.96,-0.61,-0.69,-1.04
-0.64,-1.19,-0.65,0.68,-0.13,-0.05,-1.5,-0.67,0.49,0.21,-1.09
-0.64,-1.19,-0.65,0.68,-0.13,-0.05,-1.5,-0.67,0.49,0.21,-0.79
0.07,2.04,0.65,-1.13,-0.39,-0.57,0.39,-0.96,-0.61,-0.69,0.1
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,-0.7
-0.64,-1.19,-0.65,0.68,-0.13,-0.64,-1.59,-0.39,0.69,1.04,-1.17
-0.64,-1.19,-0.65,0.68,-0.13,0.65,0.84,1.25,-0.99,-1.9,0.55
-0.4,-0.83,-0.61,1.26,-0.28,0.65,0.84,1.25,-0.99,-1.9,0.75
-0.4,-0.83,-0.61,1.26,-0.28,-0.05,-1.5,-0.67,0.49,0.21,-0.37
-0.64,-1.19,-0.65,0.68,-0.13,-0.57,0.39,-0.96,-0.61,-0.69,-0.05
-0.64,-1.19,-0.65,0.68,-0.13,-0.05,-1.5,-0.67,0.49,0.21,0.38
0.07,2.04,0.65,-1.13,-0.39,-0.57,0.39,-0.96,-0.61,-0.69,-0.1
1.38,1.69,1.91,1.07,-0.05,1.87,1.04,1.28,-0.61,-0.16,-0.9
1.38,1.69,1.91,1.07,-0.05,1.87,1.04,1.28,-0.61,-0.16,-1.1
0.73,-0.67,-0.42,1.13,0.99,-0.02,0.3,0.97,-1.55,-1.16,-0.52
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-0.86
0.59,0.79,1.44,-1.9,-0.93,0.65,0.84,1.25,-0.99,-1.9,-0.6
0.59,0.79,1.44,-1.9,-0.93,0.76,0.05,0.06,-0.62,-1.59,-0.6
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,0.0
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-0.63
0.65,0.84,1.25,-0.99,-1.9,0.59,0.79,1.44,-1.9,-0.93,-1.1
0.65,0.84,1.25,-0.99,-1.9,0.76,0.05,0.06,-0.62,-1.59,0.1
0.65,0.84,1.25,-0.99,-1.9,-0.02,0.3,0.97,-1.55,-1.16,-1.7
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-0.65
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-0.92
0.73,-0.67,-0.42,1.13,0.99,-0.05,-1.5,-0.67,0.49,0.21,-0.83
0.73,-0.67,-0.42,1.13,0.99,-0.05,-1.5,-0.67,0.49,0.21,-0.62
0.65,0.84,1.25,-0.99,-1.9,0.59,0.79,1.44,-1.9,-0.93,-0.8
0.73,-0.67,-0.42,1.13,0.99,-0.05,-1.5,-0.67,0.49,0.21,-0.45
-0.02,0.3,0.97,-1.55,-1.16,-0.04,-0.3,-0.82,-1.02,-0.04,-0.6
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-1.2
0.65,0.84,1.25,-0.99,-1.9,0.59,0.79,1.44,-1.9,-0.93,0.0
0.65,0.84,1.25,-0.99,-1.9,0.76,0.05,0.06,-0.62,-1.59,0.0
0.65,0.84,1.25,-0.99,-1.9,-0.02,0.3,0.97,-1.55,-1.16,-0.1
0.73,-0.67,-0.42,1.13,0.99,-0.05,-1.5,-0.67,0.49,0.21,-0.05
0.73,-0.67,-0.42,1.13,0.99,-0.9,0.87,-0.36,1.08,1.95,0.04
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-1.8
0.59,0.79,1.44,-1.9,-0.93,0.65,0.84,1.25,-0.99,-1.9,-0.6
0.59,0.79,1.44,-1.9,-0.93,0.76,0.05,0.06,-0.62,-1.59,-1.1
0.73,-0.67,-0.42,1.13,0.99,-0.05,-1.5,-0.67,0.49,0.21,-0.26
0.73,-0.67,-0.42,1.13,0.99,1.87,1.04,1.28,-0.61,-0.16,-0.68
1.87,1.04,1.28,-0.61,-0.16,-0.64,-1.19,-0.65,0.68,-0.13,-2.1
1.87,1.04,1.28,-0.61,-0.16,-0.04,-0.3,-0.82,-1.02,-0.04,-2.62
-0.57,0.39,-0.96,-0.61,-0.69,-0.64,-1.19,-0.65,0.68,-0.13,-2.17
-0.57,0.39,-0.96,-0.61,-0.69,0.65,0.84,1.25,-0.99,-1.9,-0.99
0.76,0.05,0.06,-0.62,-1.59,-0.57,0.39,-0.96,-0.61,-0.69,-2.2
0.65,0.84,1.25,-0.99,-1.9,0.59,0.79,1.44,-1.9,-0.93,-1.5
0.65,0.84,1.25,-0.99,-1.9,0.76,0.05,0.06,-0.62,-1.59,-0.8
0.65,0.84,1.25,-0.99,-1.9,-0.02,0.3,0.97,-1.55,-1.16,-2.2
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-1.1
0.59,0.79,1.44,-1.9,-0.93,0.65,0.84,1.25,-0.99,-1.9,0.6
0.59,0.79,1.44,-1.9,-0.93,0.76,0.05,0.06,-0.62,-1.59,0.9
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.1
-0.05,-1.5,-0.67,0.49,0.21,0.65,0.84,1.25,-0.99,-1.9,0.48
-0.4,-0.83,-0.61,1.26,-0.28,-0.57,0.39,-0.96,-0.61,-0.69,-1.88
-0.4,-0.83,-0.61,1.26,-0.28,-0.64,-1.59,-0.39,0.69,1.04,-1.46
-0.4,-0.83,-0.61,1.26,-0.28,-0.64,-1.19,-0.65,0.68,-0.13,-0.19
-0.4,-0.83,-0.61,1.26,-0.28,0.65,0.84,1.25,-0.99,-1.9,-0.11
-0.7,-0.63,-1.47,1.02,1.06,-0.39,-0.27,-1.51,-0.25,0.31,0.11
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,-0.32
1.75,0.11,0.65,0.21,-0.41,1.87,1.04,1.28,-0.61,-0.16,-0.05
-0.64,-1.59,-0.39,0.69,1.04,-0.57,0.39,-0.96,-0.61,-0.69,-0.29
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,-0.31
-0.9,0.87,-0.36,1.08,1.95,-0.05,-1.5,-0.67,0.49,0.21,-0.13
-0.39,-0.27,-1.51,-0.25,0.31,-1.62,-0.52,-0.67,1.02,1.47,0.17
0.73,-0.67,-0.42,1.13,0.99,-0.64,-1.59,-0.39,0.69,1.04,-0.61
-0.04,-0.3,-0.82,-1.02,-0.04,-0.39,-0.27,-1.51,-0.25,0.31,0.1
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,-0.45
1.87,1.04,1.28,-0.61,-0.16,1.38,1.69,1.91,1.07,-0.05,0.24
-0.64,-1.59,-0.39,0.69,1.04,-0.57,0.39,-0.96,-0.61,-0.69,0.01
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,-0.57
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,-0.58
-0.64,-1.59,-0.39,0.69,1.04,1.38,1.69,1.91,1.07,-0.05,0.07
-0.05,-1.5,-0.67,0.49,0.21,-0.64,-1.59,-0.39,0.69,1.04,-0.03
-0.7,-0.63,-1.47,1.02,1.06,-0.64,-1.19,-0.65,0.68,-0.13,-0.03
-0.4,-0.83,-0.61,1.26,-0.28,-0.64,-1.59,-0.39,0.69,1.04,0.69
-0.02,0.3,0.97,-1.55,-1.16,-0.04,-0.3,-0.82,-1.02,-0.04,-0.3
0.65,0.84,1.25,-0.99,-1.9,-0.64,-1.59,-0.39,0.69,1.04,-0.97
1.38,1.69,1.91,1.07,-0.05,1.87,1.04,1.28,-0.61,-0.16,-1.8
0.07,2.04,0.65,-1.13,-0.39,-0.39,-0.27,-1.51,-0.25,0.31,2.35
-1.62,-0.52,-0.67,1.02,1.47,-0.57,0.39,-0.96,-0.61,-0.69,2.5
-1.62,-0.52,-0.67,1.02,1.47,-0.57,0.39,-0.96,-0.61,-0.69,2.7
1.87,1.04,1.28,-0.61,-0.16,-0.7,-0.63,-1.47,1.02,1.06,2.64
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,0.06
-1.62,-0.52,-0.67,1.02,1.47,-0.57,0.39,-0.96,-0.61,-0.69,3.3
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-0.31
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-0.31
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,0.43
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,0.04
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,0.35
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-0.48
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-0.95
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-0.75
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-0.5
1.38,1.69,1.91,1.07,-0.05,1.87,1.04,1.28,-0.61,-0.16,-4.43
1.38,1.69,1.91,1.07,-0.05,1.87,1.04,1.28,-0.61,-0.16,-4.27
1.38,1.69,1.91,1.07,-0.05,1.87,1.04,1.28,-0.61,-0.16,-2.51
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.04
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.2
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-0.16
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.58
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.01
0.76,0.05,0.06,-0.62,-1.59,-0.4,-0.83,-0.61,1.26,-0.28,1.75
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,2.75
-0.64,-1.59,-0.39,0.69,1.04,0.65,0.84,1.25,-0.99,-1.9,1.59
-0.64,-1.59,-0.39,0.69,1.04,-0.05,-1.5,-0.67,0.49,0.21,1.14
-0.64,-1.59,-0.39,0.69,1.04,-0.4,-0.83,-0.61,1.26,-0.28,1.77
-0.7,-0.63,-1.47,1.02,1.06,-1.62,-0.52,-0.67,1.02,1.47,0.38
1.87,1.04,1.28,-0.61,-0.16,-0.57,0.39,-0.96,-0.61,-0.69,-2.07
1.87,1.04,1.28,-0.61,-0.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.47
-1.62,-0.52,-0.67,1.02,1.47,-0.05,-1.5,-0.67,0.49,0.21,-0.79
1.87,1.04,1.28,-0.61,-0.16,-0.57,0.39,-0.96,-0.61,-0.69,-0.84
1.87,1.04,1.28,-0.61,-0.16,-0.57,0.39,-0.96,-0.61,-0.69,0.22
-0.64,-1.59,-0.39,0.69,1.04,-0.39,-0.27,-1.51,-0.25,0.31,0.29
-0.57,0.39,-0.96,-0.61,-0.69,-0.64,-1.59,-0.39,0.69,1.04,-0.59
-0.57,0.39,-0.96,-0.61,-0.69,-0.64,-1.19,-0.65,0.68,-0.13,1.41
-0.39,-0.27,-1.51,-0.25,0.31,-0.64,-1.59,-0.39,0.69,1.04,0.04
-0.39,-0.27,-1.51,-0.25,0.31,-0.4,-0.83,-0.61,1.26,-0.28,1.58
-0.64,-1.59,-0.39,0.69,1.04,-0.05,-1.5,-0.67,0.49,0.21,-1.16
-0.4,-0.83,-0.61,1.26,-0.28,-0.05,-1.5,-0.67,0.49,0.21,0.28
-0.64,-1.19,-0.65,0.68,-0.13,0.59,0.79,1.44,-1.9,-0.93,1.53
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,2.18
-0.64,-1.59,-0.39,0.69,1.04,0.65,0.84,1.25,-0.99,-1.9,1.6
-0.05,-1.5,-0.67,0.49,0.21,-0.57,0.39,-0.96,-0.61,-0.69,-0.15
-0.05,-1.5,-0.67,0.49,0.21,-0.9,0.87,-0.36,1.08,1.95,-1.15
1.87,1.04,1.28,-0.61,-0.16,0.65,0.84,1.25,-0.99,-1.9,-2.55
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-1.75
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-1.65
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-1.65
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-2.85
-0.64,-1.19,-0.65,0.68,-0.13,-0.57,0.39,-0.96,-0.61,-0.69,-0.15
-0.64,-1.19,-0.65,0.68,-0.13,-0.9,0.87,-0.36,1.08,1.95,-1.45
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-1.45
1.87,1.04,1.28,-0.61,-0.16,0.65,0.84,1.25,-0.99,-1.9,-1.85
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,0.15
-0.02,0.3,0.97,-1.55,-1.16,-0.9,0.87,-0.36,1.08,1.95,-0.85
0.73,-0.67,-0.42,1.13,0.99,-0.57,0.39,-0.96,-0.61,-0.69,-2.35
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.55
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-1.95
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-1.35
0.76,0.05,0.06,-0.62,-1.59,-0.57,0.39,-0.96,-0.61,-0.69,-2.65
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-4.55
-0.9,0.87,-0.36,1.08,1.95,-0.57,0.39,-0.96,-0.61,-0.69,0.45
-0.39,-0.27,-1.51,-0.25,0.31,-0.57,0.39,-0.96,-0.61,-0.69,0.15
-0.39,-0.27,-1.51,-0.25,0.31,-0.9,0.87,-0.36,1.08,1.95,-0.95
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-4.05
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-2.25
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-1.45
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-3.65
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.57
1.75,0.11,0.65,0.21,-0.41,-0.57,0.39,-0.96,-0.61,-0.69,-0.68
-0.39,-0.27,-1.51,-0.25,0.31,-0.57,0.39,-0.96,-0.61,-0.69,-0.43
-0.64,-1.19,-0.65,0.68,-0.13,-0.57,0.39,-0.96,-0.61,-0.69,0.62
1.87,1.04,1.28,-0.61,-0.16,0.65,0.84,1.25,-0.99,-1.9,-2.58
-0.64,-1.59,-0.39,0.69,1.04,-0.57,0.39,-0.96,-0.61,-0.69,-0.81
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.36
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.07
-0.39,-0.27,-1.51,-0.25,0.31,-0.57,0.39,-0.96,-0.61,-0.69,-0.6
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-2.04
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-0.73
-0.02,0.3,0.97,-1.55,-1.16,-0.9,0.87,-0.36,1.08,1.95,-2.04
0.76,0.05,0.06,-0.62,-1.59,0.65,0.84,1.25,-0.99,-1.9,-0.23
0.73,-0.67,-0.42,1.13,0.99,-0.57,0.39,-0.96,-0.61,-0.69,-0.51
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-1.98
-0.4,-0.83,-0.61,1.26,-0.28,-0.57,0.39,-0.96,-0.61,-0.69,-2.8
-0.4,-0.83,-0.61,1.26,-0.28,-0.57,0.39,-0.96,-0.61,-0.69,-0.59
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,0.0
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-3.11
0.59,0.79,1.44,-1.9,-0.93,-0.39,-0.27,-1.51,-0.25,0.31,-3.44
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-1.56
0.59,0.79,1.44,-1.9,-0.93,-0.04,-0.3,-0.82,-1.02,-0.04,-2.39
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.38
-0.02,0.3,0.97,-1.55,-1.16,-0.57,0.39,-0.96,-0.61,-0.69,-1.44
-0.02,0.3,0.97,-1.55,-1.16,-0.04,-0.3,-0.82,-1.02,-0.04,-0.96
-0.02,0.3,0.97,-1.55,-1.16,-0.04,-0.3,-0.82,-1.02,-0.04,-1.08
0.73,-0.67,-0.42,1.13,0.99,-0.9,0.87,-0.36,1.08,1.95,-2.5
0.65,0.84,1.25,-0.99,-1.9,-0.04,-0.3,-0.82,-1.02,-0.04,-2.34
0.65,0.84,1.25,-0.99,-1.9,-0.02,0.3,0.97,-1.55,-1.16,-0.36
-0.02,0.3,0.97,-1.55,-1.16,-0.9,0.87,-0.36,1.08,1.95,-3.11
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-2.39
0.59,0.79,1.44,-1.9,-0.93,-0.04,-0.3,-0.82,-1.02,-0.04,-2.51
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.07
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-3.11
-0.02,0.3,0.97,-1.55,-1.16,-0.04,-0.3,-0.82,-1.02,-0.04,0.96
1.87,1.04,1.28,-0.61,-0.16,-0.39,-0.27,-1.51,-0.25,0.31,-3.95
0.73,-0.67,-0.42,1.13,0.99,-0.9,0.87,-0.36,1.08,1.95,-2.18
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-0.72
-0.64,-1.19,-0.65,0.68,-0.13,-0.57,0.39,-0.96,-0.61,-0.69,0.19
-0.64,-1.19,-0.65,0.68,-0.13,-0.9,0.87,-0.36,1.08,1.95,0.25
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-1.35
0.65,0.84,1.25,-0.99,-1.9,-0.9,0.87,-0.36,1.08,1.95,-1.26
0.65,0.84,1.25,-0.99,-1.9,0.59,0.79,1.44,-1.9,-0.93,-0.77
0.65,0.84,1.25,-0.99,-1.9,-0.02,0.3,0.97,-1.55,-1.16,-1.15
0.73,-0.67,-0.42,1.13,0.99,-0.57,0.39,-0.96,-0.61,-0.69,-0.48
0.73,-0.67,-0.42,1.13,0.99,-0.9,0.87,-0.36,1.08,1.95,-0.85
-0.64,-1.19,-0.65,0.68,-0.13,-0.57,0.39,-0.96,-0.61,-0.69,-1.38
-0.64,-1.19,-0.65,0.68,-0.13,1.87,1.04,1.28,-0.61,-0.16,-1.03
-0.64,-1.19,-0.65,0.68,-0.13,-0.9,0.87,-0.36,1.08,1.95,-1.88
-0.64,-1.59,-0.39,0.69,1.04,-0.57,0.39,-0.96,-0.61,-0.69,-1.34
-0.64,-1.59,-0.39,0.69,1.04,-0.9,0.87,-0.36,1.08,1.95,-1.86
-0.64,-1.59,-0.39,0.69,1.04,-0.64,-1.19,-0.65,0.68,-0.13,-1.98
-0.64,-1.59,-0.39,0.69,1.04,-0.05,-1.5,-0.67,0.49,0.21,-0.97
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,-2.37
-0.57,0.39,-0.96,-0.61,-0.69,-0.02,0.3,0.97,-1.55,-1.16,-0.89
-0.04,-0.3,-0.82,-1.02,-0.04,-0.57,0.39,-0.96,-0.61,-0.69,-0.73
-0.04,-0.3,-0.82,-1.02,-0.04,0.07,2.04,0.65,-1.13,-0.39,-1.2
-0.04,-0.3,-0.82,-1.02,-0.04,-0.9,0.87,-0.36,1.08,1.95,-1.16
-0.04,-0.3,-0.82,-1.02,-0.04,0.59,0.79,1.44,-1.9,-0.93,-0.05
-0.04,-0.3,-0.82,-1.02,-0.04,-0.39,-0.27,-1.51,-0.25,0.31,-0.35
-0.04,-0.3,-0.82,-1.02,-0.04,-0.02,0.3,0.97,-1.55,-1.16,-0.26
0.65,0.84,1.25,-0.99,-1.9,-0.57,0.39,-0.96,-0.61,-0.69,-2.38
0.65,0.84,1.25,-0.99,-1.9,-0.9,0.87,-0.36,1.08,1.95,-3.84
0.65,0.84,1.25,-0.99,-1.9,0.59,0.79,1.44,-1.9,-0.93,-1.6
0.65,0.84,1.25,-0.99,-1.9,-0.02,0.3,0.97,-1.55,-1.16,-1.63
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-2.73
0.59,0.79,1.44,-1.9,-0.93,-0.9,0.87,-0.36,1.08,1.95,-3.43
0.59,0.79,1.44,-1.9,-0.93,0.65,0.84,1.25,-0.99,-1.9,-0.62
0.59,0.79,1.44,-1.9,-0.93,0.76,0.05,0.06,-0.62,-1.59,-0.15
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.88
-0.64,-1.19,-0.65,0.68,-0.13,-0.57,0.39,-0.96,-0.61,-0.69,-0.06
-0.64,-1.19,-0.65,0.68,-0.13,1.87,1.04,1.28,-0.61,-0.16,-0.38
-0.64,-1.19,-0.65,0.68,-0.13,-0.9,0.87,-0.36,1.08,1.95,-0.76
-0.57,0.39,-0.96,-0.61,-0.69,-0.9,0.87,-0.36,1.08,1.95,0.19
-0.57,0.39,-0.96,-0.61,-0.69,-0.02,0.3,0.97,-1.55,-1.16,-1.94
0.59,0.79,1.44,-1.9,-0.93,-0.57,0.39,-0.96,-0.61,-0.69,-2.65
0.59,0.79,1.44,-1.9,-0.93,-0.9,0.87,-0.36,1.08,1.95,-2.63
0.59,0.79,1.44,-1.9,-0.93,0.65,0.84,1.25,-0.99,-1.9,-0.14
0.59,0.79,1.44,-1.9,-0.93,0.76,0.05,0.06,-0.62,-1.59,-0.68
0.59,0.79,1.44,-1.9,-0.93,-0.02,0.3,0.97,-1.55,-1.16,-0.96
-1.62,-0.52,-0.67,1.02,1.47,-0.57,0.39,-0.96,-0.61,-0.69,-0.09
-1.62,-0.52,-0.67,1.02,1.47,1.87,1.04,1.28,-0.61,-0.16,-1.28
-1.62,-0.52,-0.67,1.02,1.47,-0.9,0.87,-0.36,1.08,1.95,-0.42
-1.62,-0.52,-0.67,1.02,1.47,-0.64,-1.19,-0.65,0.68,-0.13,-0.41
-1.62,-0.52,-0.67,1.02,1.47,-0.7,-0.63,-1.47,1.02,1.06,0.07
-0.9,0.87,-0.36,1.08,1.95,-0.57,0.39,-0.96,-0.61,-0.69,-0.12
-0.9,0.87,-0.36,1.08,1.95,-0.02,0.3,0.97,-1.55,-1.16,-2.18
